time,command_i1,command_i2,set_v1,set_v2,i1,i2,pos1,pos2,vel1,vel2
1669426403.5917876,0.1,-0.1,0,0,0.0933523178100586,-0.14052057266235352,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6027305,0.1,-0.1,0,0,0.07081031799316406,-0.12195539474487305,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6137273,0.1,-0.1,0,0,0.11115074157714844,-0.12150764465332031,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6246772,0.1,-0.1,0,0,0.059339046478271484,-0.10039901733398438,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6356235,0.1,-0.1,0,0,0.08524417877197266,-0.13617753982543945,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6465902,0.1,-0.1,0,0,0.08465194702148438,-0.0667119026184082,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6575582,0.1,-0.1,0,0,0.09097909927368164,-0.10339164733886719,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.667573,0.1,-0.1,0,0,0.08583784103393555,-0.12367773056030273,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.6785226,0.1,-0.1,0,0,0.09216499328613281,-0.07966232299804688,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.689471,0.1,-0.1,0,0,0.10996627807617188,-0.15863513946533203,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7004309,0.1,-0.1,0,0,0.12499380111694336,-0.09695577621459961,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7104475,0.1,-0.1,0,0,0.12380790710449219,-0.10773468017578125,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.72141,0.1,-0.1,0,0,0.07258844375610352,-0.09306192398071289,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7323802,0.1,-0.1,0,0,0.14496803283691406,-0.07839202880859375,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7433197,0.1,-0.1,0,0,0.2762775421142578,-0.14920663833618164,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7542543,0.1,-0.1,0,0,0.12419700622558594,-0.14007139205932617,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.764291,0.1,-0.1,0,0,0.05815315246582031,0.12574338912963867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7752686,0.1,-0.1,0,0,0.13369417190551758,-0.07105493545532227,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7862253,0.1,-0.1,0,0,0.1376509666442871,-0.06978464126586914,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.7971604,0.1,-0.1,0,0,0.16632413864135742,-0.1025705337524414,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.8082027,0.1,-0.1,0,0,0.10482215881347656,-0.1949458122253418,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.8191044,0.1,-0.1,0,0,0.07140398025512695,-0.0779414176940918,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.8300693,0.1,-0.1,0,0,0.12973880767822266,-0.08422565460205078,-0.0010262131690979004,-0.003051280975341797,0.0,-0.0008779168128967285
1669426403.8400767,0.1,-0.1,0,0,0.10482215881347656,-0.10206842422485352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.8510175,0.1,-0.1,0,0,0.15386438369750977,-0.13109922409057617,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.86199,0.1,-0.1,0,0,0.12044334411621094,-0.13494443893432617,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.8729606,0.1,-0.1,0,0,0.09375,-0.04681205749511719,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.883928,0.1,-0.1,0,0,0.09038829803466797,-0.10206842422485352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.8948975,0.1,-0.1,0,0,0.11174297332763672,-0.14053916931152344,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9058664,0.1,-0.1,0,0,0.1030426025390625,-0.10172224044799805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9168406,0.1,-0.1,0,0,0.10086536407470703,-0.07094192504882812,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9278114,0.1,-0.1,0,0,0.10245037078857422,-0.12829113006591797,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9387863,0.1,-0.1,0,0,0.18313264846801758,-0.1317901611328125,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9497516,0.1,-0.1,0,0,0.07654380798339844,-0.12375354766845703,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.960724,0.1,-0.1,0,0,0.09276008605957031,-0.14053916931152344,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9716868,0.1,-0.1,0,0,0.09967947006225586,-0.10556745529174805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9826448,0.1,-0.1,0,0,0.09612178802490234,-0.10766172409057617,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426403.9936342,0.1,-0.1,0,0,0.10937118530273438,-0.14963293075561523,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.0045886,0.1,-0.1,0,0,0.08405828475952148,-0.10556745529174805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.015558,0.1,-0.1,0,0,0.07772970199584961,-0.07409477233886719,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.0265262,0.1,-0.1,0,0,0.1030426025390625,-0.09822463989257812,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.0375342,0.1,-0.1,0,0,0.10837984085083008,-0.16222572326660156,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.0484877,0.1,-0.1,0,0,-0.07453680038452148,-0.004842281341552734,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.0594406,0.1,-0.1,0,0,0.08109426498413086,-0.14719247817993164,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.0703845,0.1,-0.1,0,0,0.10245037078857422,-0.09306192398071289,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.081357,0.1,-0.1,0,0,0.07258987426757812,-0.11072731018066406,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.0914037,0.1,-0.1,0,0,0.11352252960205078,-0.09994983673095703,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1014137,0.1,-0.1,0,0,0.08920097351074219,-0.08482646942138672,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1122992,0.1,-0.1,0,0,0.02552032470703125,-0.09650659561157227,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.123255,0.1,-0.1,0,0,0.12143611907958984,-0.08527708053588867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1342213,0.1,-0.1,0,0,0.08465194702148438,-0.0930633544921875,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1452107,0.1,-0.1,0,0,0.0680394172668457,-0.08699941635131836,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1552835,0.1,-0.1,0,0,0.07535791397094727,-0.12068367004394531,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1662421,0.1,-0.1,0,0,0.12440156936645508,-0.13318490982055664,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1771858,0.1,-0.1,0,0,0.1443772315979004,-0.07015514373779297,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.1881316,0.1,-0.1,0,0,0.0735783576965332,-0.10601234436035156,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.198142,0.1,-0.1,0,0,0.010494232177734375,-0.07359838485717773,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.2090821,0.1,-0.1,0,0,0.07891559600830078,-0.05376148223876953,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.2200496,0.1,-0.1,0,0,0.07140398025512695,-0.13490724563598633,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.230943,0.1,-0.1,0,0,0.11174440383911133,-0.09478425979614258,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.2418878,0.1,-0.1,0,0,0.06744575500488281,-0.22084522247314453,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.251941,0.1,-0.1,0,0,0.07891559600830078,-0.08011293411254883,-0.0010262131690979004,-0.003001391887664795,0.0,6.556510925292969e-07
1669426404.2628605,0.1,-0.1,0,0,0.10482215881347656,-0.0986781120300293,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.2738237,0.1,-0.1,0,0,0.11985111236572266,-0.12195539474487305,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.2847924,0.1,-0.1,0,0,0.09612178802490234,-0.13146400451660156,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.2957602,0.1,-0.1,0,0,0.03699159622192383,-0.09695577621459961,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3067205,0.1,-0.1,0,0,0.07950925827026367,-0.07621908187866211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3177063,0.1,-0.1,0,0,0.07258987426757812,-0.060276031494140625,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3286695,0.1,-0.1,0,0,0.1273655891418457,-0.12195682525634766,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3396378,0.1,-0.1,0,0,0.08583927154541016,-0.10339164733886719,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3506265,0.1,-0.1,0,0,0.029281139373779297,-0.05982685089111328,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.361564,0.1,-0.1,0,0,0.07081031799316406,-0.17113637924194336,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3725364,0.1,-0.1,0,0,0.0979013442993164,-0.12540006637573242,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3825774,0.1,-0.1,0,0,0.08109426498413086,-0.10556316375732422,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.3934758,0.1,-0.1,0,0,0.14358043670654297,-0.06154775619506836,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.4044445,0.1,-0.1,0,0,0.11549663543701172,-0.06544017791748047,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.4154143,0.1,-0.1,0,0,0.10501670837402344,-0.09949779510498047,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.42638,0.1,-0.1,0,0,0.11115074157714844,-0.044254302978515625,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.4373436,0.1,-0.1,0,0,0.10422849655151367,-0.10581064224243164,-0.0010262131690979004,-0.0031012296676635742,0.0,-1.0132789611816406e-06
1669426404.4483159,0.1,-0.1,0,0,0.12677335739135742,-0.13634777069091797,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.4592848,0.1,-0.1,0,0,0.10541439056396484,-0.11781549453735352,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.469331,0.1,-0.1,0,0,0.13369274139404297,-0.09612751007080078,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.4802947,0.1,-0.1,0,0,0.1382431983947754,0.18436145782470703,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.4912198,0.1,-0.1,0,0,0.14872169494628906,-0.09856939315795898,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5021772,0.1,-0.1,0,0,0.09612178802490234,-0.08178377151489258,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.51312,0.1,-0.1,0,0,0.07080888748168945,-0.01043558120727539,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5240781,0.1,-0.1,0,0,0.10897350311279297,-0.10241317749023438,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.535048,0.1,-0.1,0,0,0.12835693359375,-0.10416412353515625,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5450573,0.1,-0.1,0,0,0.08465194702148438,-0.06569194793701172,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5560215,0.1,-0.1,0,0,0.11688566207885742,-0.08703374862670898,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.566966,0.1,-0.1,0,0,0.04193830490112305,-0.004149913787841797,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5779126,0.1,-0.1,0,0,0.07515478134155273,-0.060117244720458984,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5889046,0.1,-0.1,0,0,0.12202835083007812,-0.07478570938110352,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.5999005,0.1,-0.1,0,0,0.10482215881347656,-0.1461338996887207,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6108627,0.1,-0.1,0,0,0.11392021179199219,-0.09122514724731445,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6218066,0.1,-0.1,0,0,0.11985111236572266,-0.11466264724731445,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6327503,0.1,-0.1,0,0,0.2110133171081543,-0.12235021591186523,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6437082,0.1,-0.1,0,0,0.10541439056396484,-0.07619047164916992,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6547353,0.1,-0.1,0,0,0.0979013442993164,-0.11150693893432617,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6657035,0.1,-0.1,0,0,0.14002275466918945,-0.1590728759765625,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6766543,0.1,-0.1,0,0,0.13191461563110352,-0.06534433364868164,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6876042,0.1,-0.1,0,0,0.1030426025390625,-0.09087896347045898,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.6985989,0.1,-0.1,0,0,0.0536041259765625,-0.09716606140136719,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.7095473,0.1,-0.1,0,0,0.08979320526123047,-0.3629636764526367,-0.0010262131690979004,-0.0030513405799865723,0.0,0.0
1669426404.7205215,0.1,-0.1,0,0,0.026317119598388672,-0.06843280792236328,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.7314901,0.1,-0.1,0,0,-0.06761455535888672,-0.16379928588867188,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.7424574,0.1,-0.1,0,0,0.11292886734008789,-0.09388446807861328,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.753429,0.1,-0.1,0,0,0.14002275466918945,-0.09388446807861328,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.764398,0.1,-0.1,0,0,0.07081031799316406,-0.08011293411254883,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.775367,0.1,-0.1,0,0,0.14516258239746094,-0.088348388671875,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.7863326,0.1,-0.1,0,0,0.10541439056396484,-0.0986781120300293,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.7963638,0.1,-0.1,0,0,0.12914514541625977,-0.15990829467773438,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.807277,0.1,-0.1,0,0,0.18787622451782227,-0.06715965270996094,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.8182366,0.1,-0.1,0,0,0.09157276153564453,-0.12068510055541992,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.829207,0.1,-0.1,0,0,0.13645505905151367,-0.09568405151367188,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.8401792,0.1,-0.1,0,0,0.11115074157714844,-0.14396381378173828,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.8511465,0.1,-0.1,0,0,0.07772970199584961,-0.14052057266235352,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.8621185,0.1,-0.1,0,0,-0.021148681640625,-0.15908575057983398,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.8730798,0.1,-0.1,0,0,0.12518835067749023,-0.056383609771728516,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.8840563,0.1,-0.1,0,0,0.08643007278442383,-0.14441442489624023,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.895019,0.1,-0.1,0,0,0.09730768203735352,-0.11851358413696289,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.905989,0.1,-0.1,0,0,0.09967947006225586,-0.04343461990356445,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.9169512,0.1,-0.1,0,0,0.0577540397644043,-0.08878326416015625,-0.0010262131690979004,-0.003051280975341797,0.0,-4.297494888305664e-05
1669426404.9279242,0.1,-0.1,0,0,0.0933523178100586,-0.12269783020019531,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.938917,0.1,-0.1,0,0,0.15030670166015625,-0.08387947082519531,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.949885,0.1,-0.1,0,0,0.036795616149902344,-0.06709527969360352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.9608276,0.1,-0.1,0,0,0.16118288040161133,-0.10556745529174805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426404.9717782,0.1,-0.1,0,0,0.07535791397094727,-0.1280207633972168,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.9827402,0.1,-0.1,0,0,0.11055707931518555,0.09250688552856445,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426404.9927611,0.1,-0.1,0,0,0.0783233642578125,-0.13490724563598633,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0037308,0.1,-0.1,0,0,0.0933523178100586,-0.11379861831665039,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0146785,0.1,-0.1,0,0,0.08128881454467773,-0.2130589485168457,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0256197,0.1,-0.1,0,0,0.0979013442993164,-0.08183526992797852,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0366154,0.1,-0.1,0,0,0.12558746337890625,-0.10773611068725586,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0466332,0.1,-0.1,0,0,0.10482215881347656,-0.10294103622436523,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.057579,0.1,-0.1,0,0,0.13072872161865234,-0.13056421279907227,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0685241,0.1,-0.1,0,0,0.09671545028686523,-0.08609676361083984,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.079465,0.1,-0.1,0,0,0.14160490036010742,-0.08699941635131836,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.0904558,0.1,-0.1,0,0,0.09849357604980469,-0.0667119026184082,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.1014512,0.1,-0.1,0,0,0.11925745010375977,-0.09261274337768555,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.1124234,0.1,-0.1,0,0,0.12677335739135742,-0.08699941635131836,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426405.122435,0.1,-0.1,0,0,0.10027313232421875,-0.10206842422485352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.133401,0.1,-0.1,0,0,0.1376509666442871,-0.1384434700012207,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.1442955,0.1,-0.1,0,0,0.11055707931518555,-0.1992931365966797,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.1553483,0.1,-0.1,0,0,0.09038686752319336,-0.11256551742553711,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.1662486,0.1,-0.1,0,0,0.08366060256958008,-0.04471635818481445,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.177213,0.1,-0.1,0,0,0.09552812576293945,-0.0996251106262207,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.1881866,0.1,-0.1,0,0,0.22861576080322266,-0.07024812698364258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.199147,0.1,-0.1,0,0,0.05755949020385742,-0.08353328704833984,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.210117,0.1,-0.1,0,0,0.12499380111694336,-0.09193754196166992,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.221089,0.1,-0.1,0,0,0.0927586555480957,-0.18320274353027344,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.2320626,0.1,-0.1,0,0,0.1180715560913086,-0.14403820037841797,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.2430272,0.1,-0.1,0,0,0.09216499328613281,-0.18773746490478516,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.253995,0.1,-0.1,0,0,0.0787210464477539,-0.09228229522705078,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.264964,0.1,-0.1,0,0,0.07713747024536133,-0.11675691604614258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.275932,0.1,-0.1,0,0,0.13487863540649414,-0.08878183364868164,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.2869103,0.1,-0.1,0,0,0.11292886734008789,-0.09472274780273438,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.297869,0.1,-0.1,0,0,0.07535791397094727,-0.1811056137084961,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.3088427,0.1,-0.1,0,0,0.07654380798339844,-0.08912944793701172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.3198164,0.1,-0.1,0,0,0.09849357604980469,-0.08912944793701172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.3307836,0.1,-0.1,0,0,0.06804084777832031,-0.09228229522705078,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.341759,0.1,-0.1,0,0,0.11352252960205078,-0.12025594711303711,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.351879,0.1,-0.1,0,0,0.13843917846679688,-0.06849861145019531,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.3626833,0.1,-0.1,0,0,0.10422849655151367,-0.26329708099365234,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.3736546,0.1,-0.1,0,0,0.09612178802490234,-0.08178377151489258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.384651,0.1,-0.1,0,0,0.09849357604980469,-0.05625200271606445,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.3956301,0.1,-0.1,0,0,0.17799139022827148,-0.07653522491455078,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4065788,0.1,-0.1,0,0,0.07021665573120117,-0.1384434700012207,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4175234,0.1,-0.1,0,0,0.11115074157714844,-0.06184673309326172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4284923,0.1,-0.1,0,0,0.06448030471801758,-0.11850500106811523,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4385073,0.1,-0.1,0,0,0.047275543212890625,-0.11256551742553711,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.44946,0.1,-0.1,0,0,0.14002275466918945,-0.12340879440307617,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4603963,0.1,-0.1,0,0,0.11510610580444336,-0.13494443893432617,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4704335,0.1,-0.1,0,0,0.08405828475952148,-0.11465978622436523,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.4813614,0.1,-0.1,0,0,0.12617969512939453,-0.1513824462890625,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.492337,0.1,-0.1,0,0,0.09098052978515625,-0.05031108856201172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5033133,0.1,-0.1,0,0,0.09453964233398438,-0.07478570938110352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5133245,0.1,-0.1,0,0,0.07081031799316406,-0.10941123962402344,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.524208,0.1,-0.1,0,0,0.08979320526123047,-0.12166070938110352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5351834,0.1,-0.1,0,0,0.08524417877197266,-0.13634777069091797,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5451958,0.1,-0.1,0,0,0.09671545028686523,-0.12096834182739258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5562513,0.1,-0.1,0,0,0.13092470169067383,-0.09332084655761719,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5671127,0.1,-0.1,0,0,0.12677335739135742,-0.05415630340576172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.5780602,0.1,-0.1,0,0,0.1829380989074707,-0.1566324234008789,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.58904,0.1,-0.1,0,0,0.12499380111694336,-0.10172224044799805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.6000164,0.1,-0.1,0,0,0.08583784103393555,-0.12725400924682617,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.6109776,0.1,-0.1,0,0,0.09157276153564453,-0.1422886848449707,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.6219532,0.1,-0.1,0,0,0.09276008605957031,-0.10906505584716797,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426405.6329224,0.1,-0.1,0,0,0.08010292053222656,-0.09822463989257812,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
